scenario,algorithm,flow_id,subscriber_id,role,service_id,service_type,allowed_by_policy,controller_decision,policy_violation,path,path_length,rerouted,unreachable,generated_rules,explanation
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f079,u05,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f080,u10,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f081,u11,blocked,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс admin
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f082,u01,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f083,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f084,u07,guest,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс database
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f085,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f086,u10,blocked,srv_lms,lms,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс lms
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f087,u02,student,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс admin
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f088,u08,admin,srv_admin,admin,True,allow,False,s9,0,False,False,0,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f089,u07,guest,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс admin
unauthorized_attempts,sdn_resilient_policy,unauthorized_attempts_f090,u03,student,srv_lms,lms,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
link_failure,static_acl,link_failure_f001,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,статична таблиця ACL і наперед заданий маршрут
link_failure,static_acl,link_failure_f002,u09,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,статична таблиця ACL і наперед заданий маршрут
link_failure,static_acl,link_failure_f003,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,статична таблиця ACL і наперед заданий маршрут
link_failure,static_acl,link_failure_f004,u11,blocked,srv_file,file,False,deny,False,,0,False,False,0,статична таблиця ACL і наперед заданий маршрут
link_failure,static_acl,link_failure_f005,u02,student,srv_lms,lms,True,unreachable,False,,0,False,True,0,статична таблиця ACL і наперед заданий маршрут
link_failure,static_acl,link_failure_f006,u05,teacher,srv_video,video,True,unreachable,False,,0,False,True,0,статична таблиця ACL і наперед заданий маршрут
link_failure,static_acl,link_failure_f007,u09,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,статична таблиця ACL і наперед заданий маршрут
